Customer ID,Priority Level,Time of arrival,Number of people at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
2185,0,22011.7729481,1,41,1,22012.3462593,22013.0088232,1.2358751,
2186,0,22013.5530896,1,41,1,22015.0747603,22018.2177183,4.6646287,
2187,0,22028.3041695,1,42,1,22031.2185054,22031.6889907,3.3848212,
2188,0,22038.2971580,1,43,1,22040.5712576,22042.2005537,3.9033957,
2189,0,22053.1326333,1,45,1,22057.1020177,22067.7778624,14.6452291,
2190,0,22082.6647623,1,48,1,22083.9565681,22088.4702259,5.8054636,
2191,0,22098.9595625,1,49,1,22103.6292381,22103.7453254,4.7857629,
2192,0,22101.7577046,2,50,1,22106.8027422,22106.8742152,5.1165106,
2193,0,22129.9155754,1,52,1,22136.0987940,22136.1546269,6.2390515,
2194,0,22132.0183576,2,53,1,22133.8913572,22137.0879180,5.0695604,
2195,0,22163.7279095,1,56,1,22164.1709523,22166.4647953,2.7368858,
2196,0,22167.5730185,1,56,1,22179.4936838,22187.3033925,19.7303741,
2197,0,22209.1607824,1,60,1,22212.9737076,22221.8454828,12.6847004,
2198,0,22219.8148403,2,61,1,22220.8910246,22220.9126082,1.0977679,
2199,0,22226.2006040,1,62,1,22230.6376496,22233.5375383,7.3369344,
2200,0,22232.3635560,2,63,1,22233.8204475,22243.1897632,10.8262073,
2201,0,22243.6217507,1,64,1,22246.0051876,22247.1962719,3.5745212,
2202,0,22244.8123500,2,64,1,22246.6405189,22260.7090512,15.8967013,
2203,0,22248.3566282,2,64,1,22268.1231048,22278.0170003,29.6603722,
2204,0,22256.1409268,3,65,1,22261.7006168,22268.7576550,12.6167282,
2205,0,22258.7215568,4,65,1,22265.1463517,22268.6604580,9.9389012,
2206,0,22265.6953119,4,66,1,22265.8799167,22268.6428623,2.9475504,
2207,0,22282.8197737,1,68,1,22285.2798435,22285.5478512,2.7280775,
2208,0,22284.8890724,2,68,1,22286.1919068,22293.7106790,8.8216066,
2209,0,22287.1265693,2,68,1,22287.3008975,22287.4538847,0.3273154,
2210,0,22300.0761535,1,70,1,22302.1627137,22303.6047645,3.5286111,
2211,0,22303.7611621,1,70,1,22305.5988094,22306.2048999,2.4437378,
2212,0,22327.9687829,1,72,1,22335.1488202,22335.9282453,7.9594624,
2213,0,22365.8759022,1,76,1,22377.1488321,22386.1774175,20.3015152,
2214,0,22378.3387380,2,77,1,22381.5770635,22385.0809472,6.7422093,
2215,0,22385.3791967,2,78,1,22386.3540803,22391.8039168,6.4247200,
2216,0,22392.2303453,1,79,1,22394.9885039,22398.0694349,5.8390896,
2217,0,22392.6838515,2,79,1,22402.3303930,22402.3330561,9.6492046,
2218,0,22398.5156731,2,79,1,22400.1541181,22404.5050901,5.9894170,
2219,0,22400.1791629,3,80,1,22405.7349061,22410.8845770,10.7054141,
2220,0,22405.4433389,2,80,1,22406.5927171,22411.1003855,5.6570466,
2221,0,22412.6846087,1,81,1,22421.1081940,22433.4482189,20.7636102,
2222,0,22413.8886484,2,81,1,22418.2631359,22420.2088711,6.3202227,
2223,0,22423.1694495,2,82,1,22428.4745870,22439.6851727,16.5157232,
2224,0,22426.5488657,3,82,1,22427.8242862,22431.6259739,5.0771082,
2225,0,22446.9080794,1,84,1,22455.0755557,22461.0505926,14.1425132,
2226,0,22451.6910393,2,85,1,22452.0727725,22454.2776153,2.5865761,
2227,0,22453.7581376,3,85,1,22457.8082992,22460.2692226,6.5110850,
2228,0,22455.1597197,3,85,1,22478.5935171,22506.9829761,51.8232564,
2229,0,22458.6666568,4,85,1,22458.8178186,22459.1694321,0.5027753,
2230,0,22484.3256772,2,88,1,22486.6107074,22496.8204615,12.4947844,
2231,0,22490.5018742,3,89,1,22491.0931738,22493.7136051,3.2117310,
2232,0,22495.7953264,3,89,1,22501.7216264,22508.3063723,12.5110460,
2233,0,22496.6979013,4,89,1,22497.4961892,22507.2757844,10.5778831,
2234,0,22499.2766628,4,89,1,22506.7669949,22513.1393561,13.8626932,
2235,0,22503.4803988,5,90,1,22503.9175132,22505.2914804,1.8110815,
2236,0,22508.3207614,2,90,1,22509.8812206,22515.0839985,6.7632371,
2237,0,22517.3241499,1,91,1,22518.5987125,22527.4592287,10.1350788,
2238,0,22523.9142084,2,92,1,22524.0198850,22525.8825702,1.9683618,
2239,0,22541.0723878,1,94,1,22541.6183243,22543.9442014,2.8718136,
2240,0,22549.4574553,1,94,1,22559.0023266,22562.0358472,12.5783919,
2241,0,22565.3431024,1,96,1,22584.2857643,22584.9460926,19.6029903,
2242,0,22580.5177934,2,98,1,22600.6901324,22609.7304940,29.2127006,
2243,0,22593.2065733,2,99,1,22596.5077343,22600.8654215,7.6588482,
2244,0,22601.9128427,2,100,1,22602.3106575,22603.2165754,1.3037327,
2245,0,22602.8839550,3,100,1,22604.1075099,22606.7410972,3.8571422,
2246,0,22613.3263050,1,101,1,22615.2098355,22618.3756537,5.0493487,
2247,0,22622.1148928,1,102,1,22624.1691205,22624.8300556,2.7151628,
2248,0,22626.7263143,1,102,1,22641.8312506,22642.3493108,15.6229964,
2249,0,22636.6508089,2,103,1,22648.4029080,22648.4247916,11.7739827,
2250,0,22654.9260839,1,105,1,22665.6168242,22667.5023104,12.5762265,
2251,0,22666.5771124,2,106,1,22672.1597076,22683.1133958,16.5362834,
2252,0,22675.8281004,2,107,1,22680.7125063,22680.8529227,5.0248223,
2253,0,22689.4088913,1,108,1,22693.3222376,22696.3085249,6.8996336,
2254,0,22695.1239710,2,109,1,22695.1897495,22698.6761778,3.5522068,
2255,0,22733.6855183,1,113,1,22745.5118362,22754.0883892,20.4028710,
2256,0,22734.3716329,2,113,1,22744.3495235,22744.8221939,10.4505610,
2257,0,22737.3868732,3,113,1,22751.0606295,22753.2540046,15.8671314,
2258,0,22738.6576136,4,113,1,22759.0906096,22760.7228076,22.0651941,
2259,0,22740.9674135,5,114,1,22760.1101620,22770.9552891,29.9878756,
2260,0,22746.3131858,5,114,1,22747.4343772,22754.4849903,8.1718045,
2261,0,22769.3312313,2,116,1,22770.6329197,22772.3225800,2.9913487,
2262,0,22786.6921587,1,118,1,22790.4228724,22795.5987799,8.9066212,
2263,0,22803.6962221,1,120,1,22804.2317709,22807.2113334,3.5151113,
2264,0,22803.7569558,2,120,1,22806.7439979,22806.7589421,3.0019863,
2265,0,22817.8790336,1,121,1,22827.0751732,22829.0620599,11.1830263,
2266,0,22823.5068783,2,122,1,22826.0930687,22828.5074861,5.0006078,
2267,0,22837.1475720,1,123,1,22838.3194650,22846.1350491,8.9874771,
2268,0,22845.2677499,2,124,1,22850.3286618,22857.0671699,11.7994200,
2269,0,22854.9431933,2,125,1,22873.1580946,22876.0649481,21.1217548,
2270,0,22856.4680474,3,125,1,22861.5730551,22882.5299949,26.0619475,
2271,0,22873.9624869,3,127,1,22877.6023006,22883.1344029,9.1719160,
2272,0,22913.7972705,1,131,1,22920.4370823,22927.4748889,13.6776184,
2273,0,22926.0832071,2,132,1,22933.9377057,22938.8463425,12.7631354,
2274,0,22933.7306827,2,133,1,22979.3487159,22990.4412357,56.7105530,
2275,0,22956.7871413,2,135,1,22959.8459351,22964.6498326,7.8626913,
2276,0,22956.8324769,3,135,1,22971.0785155,22971.7342065,14.9017297,
2277,0,22959.7020946,4,135,1,22967.4683233,22970.1031629,10.4010683,
2278,0,22972.8317146,2,137,1,22982.2730966,22982.8780064,10.0462918,
2279,0,22985.7052780,2,138,1,22996.8313818,22999.0702245,13.3649466,
2280,0,23001.5496590,1,140,1,23004.0860413,23004.9692361,3.4195772,
2281,0,23005.8894980,1,140,1,23007.6237952,23018.8547369,12.9652389,
2282,0,23009.1653532,2,140,1,23009.1685045,23009.3150154,0.1496622,
2283,0,23026.2354257,1,142,1,23029.1578552,23031.6657475,5.4303219,
2284,0,23027.9884975,2,142,1,23050.1580795,23050.1926226,22.2041252,
2285,0,23050.4442164,1,1,2,23068.4126148,23073.4563374,23.0121209,
2286,0,23053.5484974,2,1,2,23062.0358018,23068.1075708,14.5590734,
2287,0,23073.0632310,2,3,2,23075.1839191,23075.4536476,2.3904166,
2288,0,23073.9007424,2,3,2,23077.2416911,23086.5833577,12.6826154,
2289,0,23075.7502456,2,3,2,23085.0388889,23090.9348936,15.1846480,
2290,0,23090.4586457,2,5,2,23095.6348298,23109.0969073,18.6382616,
2291,0,23093.0251122,2,5,2,23093.1299648,23102.4247223,9.3996101,
2292,0,23093.5279716,3,5,2,23097.0162712,23098.1055421,4.5775704,
2293,0,23099.1682672,3,5,2,23106.7771997,23116.9543817,17.7861145,
2294,0,23101.0349548,4,6,2,23105.6273262,23106.0089361,4.9739813,
2295,0,23104.8927980,4,6,2,23110.2151566,23110.8418065,5.9490086,
2296,0,23116.6788326,2,7,2,23123.3022001,23145.1223030,28.4434704,
2297,0,23119.7431082,2,7,2,23123.3823482,23124.2115042,4.4683960,
2298,0,23122.7460517,3,8,2,23128.5293006,23136.3772696,13.6312178,
2299,0,23167.6218509,1,12,2,23173.4343644,23176.6191148,8.9972639,
2300,0,23173.9125247,2,13,2,23175.8945699,23178.8647264,4.9522018,
2301,0,23177.5336373,2,13,2,23178.1847728,23180.0525095,2.5188723,
2302,0,23184.7126872,1,14,2,23197.6368645,23200.1502724,15.4375852,
2303,0,23192.7184459,2,15,2,23196.4419223,23200.2280463,7.5096004,
2304,0,23207.7855483,1,16,2,23212.4515175,23213.7808044,5.9952561,
2305,0,23212.7998939,2,17,2,23228.8510630,23234.2401460,21.4402521,
2306,0,23216.1855324,2,17,2,23236.2644204,23238.9210455,22.7355131,
2307,0,23236.4175835,2,19,2,23255.3298364,23262.9864327,26.5688492,
2308,0,23244.6619433,2,20,2,23246.9063118,23257.6545019,12.9925586,
2309,0,23248.1281092,3,20,2,23262.9995820,23268.1461263,20.0180171,
2310,0,23251.0133456,4,21,2,23251.3636555,23262.0307740,11.0174284,
2311,0,23256.9715717,5,21,2,23262.0007606,23263.3054754,6.3339037,
2312,0,23257.5713086,6,21,2,23259.5491149,23259.9407809,2.3694723,
2313,0,23262.8105935,4,22,2,23266.6062261,23267.6510820,4.8404885,
2314,0,23292.7396723,1,25,2,23293.5842397,23294.9652620,2.2255897,
2315,0,23303.5975304,1,26,2,23304.1360307,23304.3152818,0.7177514,
2316,0,23312.0687410,1,27,2,23315.9964557,23317.0265787,4.9578377,
2317,0,23314.4654429,2,27,2,23316.8757663,23332.7857225,18.3202796,
2318,0,23320.3059985,2,28,2,23321.1916397,23323.9586951,3.6526965,
2319,0,23324.3111781,2,28,2,23326.2484910,23327.7189381,3.4077601,
2320,0,23336.8712735,1,29,2,23348.6563270,23352.3853504,15.5140769,
2321,0,23341.5590128,2,30,2,23360.5121104,23361.0253373,19.4663245,
2322,0,23343.3120345,3,30,2,23348.7080097,23351.0894301,7.7773956,
2323,0,23355.1077868,2,31,2,23356.4703936,23366.9491769,11.8413901,
2324,0,23360.1170021,3,32,2,23368.6181558,23381.4255077,21.3085056,
2325,0,23363.1463354,3,32,2,23365.6603089,23366.1655995,3.0192641,
2326,0,23368.2105523,2,32,2,23369.4667391,23382.6570382,14.4464860,
2327,0,23387.5364483,1,34,2,23396.2739560,23396.6633599,9.1269116,
2328,0,23387.9816050,2,34,2,23409.9419249,23413.8784928,25.8968878,
2329,0,23397.2240369,2,35,2,23398.0179938,23398.7681862,1.5441493,
2330,0,23403.7079864,2,36,2,23404.7741044,23408.4951312,4.7871448,
2331,0,23412.7602552,2,37,2,23419.6811144,23429.4245620,16.6643069,
2332,0,23413.0801633,3,37,2,23422.5164431,23423.5000868,10.4199235,
2333,0,23419.1346880,3,37,2,23421.1814721,23430.4163068,11.2816188,
2334,0,23419.2381865,4,37,2,23438.0899304,23441.7380667,22.4998803,
2335,0,23422.9097285,5,38,2,23426.6278917,23431.4137582,8.5040297,
2336,0,23430.5763815,3,39,2,23441.6839437,23442.3346172,11.7582357,
2337,0,23441.0850973,3,40,2,23442.7950009,23453.9004334,12.8153361,
2338,0,23449.6367588,2,40,2,23451.1056277,23466.0322846,16.3955258,
2339,0,23458.1951873,2,41,2,23462.6957966,23465.0574666,6.8622794,
2340,0,23465.9645106,2,42,2,23473.9219700,23482.7833611,16.8188505,
2341,0,23483.4090501,1,44,2,23506.9661039,23513.5122217,30.1031716,
2342,0,23490.8893866,2,45,2,23498.3199210,23503.4047262,12.5153396,
2343,0,23529.6821558,1,48,2,23533.9244576,23534.7467194,5.0645636,
2344,0,23530.7396859,2,49,2,23545.5163623,23555.5662931,24.8266073,
2345,0,23534.5231477,3,49,2,23541.8237110,23549.7903984,15.2672507,
2346,0,23542.0242373,3,50,2,23542.0730702,23542.3873075,0.3630702,
2347,0,23552.5205984,2,51,2,23558.1063109,23565.2009296,12.6803312,
2348,0,23565.9132661,1,52,2,23581.6242973,23583.2801452,17.3668790,
2349,0,23566.8133700,2,52,2,23574.5947932,23575.0947535,8.2813834,
2350,0,23574.4163574,3,53,2,23578.9248653,23582.9101784,8.4938210,
2351,0,23586.7459700,1,54,2,23593.9295874,23597.6457637,10.8997937,
2352,0,23588.2464585,2,54,2,23590.6255001,23592.7896869,4.5432284,
2353,0,23593.9563239,2,55,2,23598.6711198,23603.2953569,9.3390330,
2354,0,23605.4338748,1,56,2,23606.7371462,23612.4841537,7.0502790,
2355,0,23608.4215181,2,56,2,23609.6502841,23610.8575957,2.4360777,
2356,0,23628.0776914,1,58,2,23634.3405487,23637.2479513,9.1702599,
2357,0,23635.9788524,2,59,2,23654.0141724,23655.4473793,19.4685268,
2358,0,23641.4506192,2,60,2,23644.2303437,23654.3217802,12.8711610,
2359,0,23648.5973713,3,60,2,23652.4317429,23660.9554169,12.3580457,
2360,0,23649.3481025,4,60,2,23649.3692449,23651.5118012,2.1636987,
2361,0,23652.7686585,4,61,2,23653.0041180,23653.3927800,0.6241215,
2362,0,23655.3527820,3,61,2,23656.7179033,23658.9075156,3.5547335,
2363,0,23664.9188427,1,62,2,23675.8644635,23677.3160296,12.3971868,
2364,0,23699.8157385,1,65,2,23703.1275925,23707.1124555,7.2967170,
2365,0,23711.1771752,1,67,2,23740.0128074,23752.2426958,41.0655205,
2366,0,23719.1332990,2,67,2,23724.4962972,23725.6943085,6.5610095,
2367,0,23725.5913333,3,68,2,23726.4000716,23738.5318586,12.9405253,
2368,0,23730.3456239,3,69,2,23735.4280703,23739.6760066,9.3303827,
2369,0,23736.8595541,4,69,2,23758.3130803,23758.3432936,21.4837394,
2370,0,23751.6538656,3,71,2,23771.9070902,23776.5811223,24.9272567,
2371,0,23759.0861626,2,71,2,23787.4948415,23795.9535324,36.8673698,
2372,0,23760.9646663,3,72,2,23764.3904524,23764.7810108,3.8163446,
2373,0,23814.6008575,1,77,2,23818.1198959,23819.6462536,5.0453961,
2374,0,23823.1828215,1,78,2,23831.8153249,23832.6449141,9.4620926,
2375,0,23828.2828348,2,78,2,23833.3454619,23847.2009147,18.9180799,
2376,0,23834.7991766,2,79,2,23838.2714861,23838.6600552,3.8608786,
2377,0,23838.3847184,3,79,2,23843.1894495,23851.3627824,12.9780640,
2378,0,23856.5031335,1,81,2,23860.4413368,23864.3215510,7.8184175,
2379,0,23866.2765060,1,82,2,23868.1184930,23869.8224724,3.5459664,
2380,0,23875.2101538,1,83,2,23879.6583545,23893.4853734,18.2752196,
2381,0,23876.4164319,2,83,2,23878.7676793,23889.6799654,13.2635335,
2382,0,23884.1869804,3,84,2,23894.8605532,23901.3355347,17.1485543,
2383,0,23890.9101870,3,85,2,23899.2422534,23906.9073050,15.9971180,
2384,0,23892.3542386,4,85,2,23904.4367584,23910.1191507,17.7649122,
2385,0,23893.7645165,4,85,2,23894.4274200,23895.0991290,1.3346125,
2386,0,23945.4917952,1,90,2,23951.8208183,23951.8475799,6.3557847,
2387,0,23951.8319777,2,91,2,23952.7594126,23961.9055718,10.0735941,
2388,0,23960.4022575,2,92,2,23968.2524471,23979.0158297,18.6135722,
2389,0,23961.0630336,3,92,2,23970.7638070,23972.1770880,11.1140544,
2390,0,23968.3228326,3,92,2,23979.3975577,23980.1176757,11.7948431,
2391,0,23980.8445755,1,94,2,23982.8920192,23992.6949149,11.8503394,
2392,0,23986.7007718,2,94,2,23996.8798435,23999.1333608,12.4325890,
2393,0,24012.6307388,1,97,2,24023.2998380,24027.3432246,14.7124858,
2394,0,24027.3468369,1,98,2,24037.7469497,24052.5769903,25.2301533,
2395,0,24033.6444971,2,99,2,24034.1780811,24035.2086733,1.5641762,
2396,0,24061.7263585,1,102,2,24065.5831708,24066.0300330,4.3036746,
2397,0,24065.7759618,2,102,2,24077.5987093,24081.6828693,15.9069074,
2398,0,24066.9615123,2,102,2,24070.9456334,24078.6562065,11.6946943,
2399,0,24082.4405518,1,104,2,24091.7252143,24101.0913040,18.6507522,
2400,0,24084.5120786,2,104,2,24086.0456396,24089.1187971,4.6067184,
2401,0,24085.8273134,3,104,2,24087.5902520,24090.3237613,4.4964479,
2402,0,24099.3086858,2,105,2,24108.9421384,24109.9408663,10.6321805,
2403,0,24102.3682819,2,106,2,24109.8920329,24116.2595773,13.8912954,
2404,0,24157.7829593,1,111,2,24168.1613671,24168.2346544,10.4516950,
2405,0,24169.2728266,1,112,2,24171.7226017,24174.4851325,5.2123059,
2406,0,24188.6070646,1,114,2,24193.1126086,24194.1033388,5.4962742,
2407,0,24190.0169196,2,115,2,24191.1551913,24195.1579568,5.1410371,
2408,0,24190.5697654,3,115,2,24196.6587205,24197.4691915,6.8994261,
2409,0,24219.9733157,1,117,2,24222.2373544,24222.4874262,2.5141105,
2410,0,24230.9317678,1,119,2,24236.9474796,24237.4120950,6.4803272,
2411,0,24231.1265289,2,119,2,24246.1269436,24272.8749575,41.7484286,
2412,0,24237.0370705,3,119,2,24237.6599131,24241.9223565,4.8852860,
2413,0,24248.1860875,2,120,2,24252.3684376,24255.3159439,7.1298564,
2414,0,24250.5483990,3,121,2,24257.0279368,24269.5664919,19.0180929,
2415,0,24251.6868955,4,121,2,24255.7093110,24256.8727415,5.1858461,
2416,0,24266.5554351,3,122,2,24271.0017059,24273.9391735,7.3837384,
2417,0,24277.5144438,1,123,2,24280.9133027,24284.8003494,7.2859056,
2418,0,24284.4535856,2,124,2,24284.9230783,24290.8216120,6.3680264,
2419,0,24295.8961820,1,125,2,24298.5979211,24303.7468454,7.8506634,
2420,0,24329.8319242,1,128,2,24333.2179288,24333.3800322,3.5481080,
2421,0,24330.6104573,2,129,2,24337.1422424,24348.4580312,17.8475739,
2422,0,24335.1225150,2,129,2,24349.8841068,24355.1891403,20.0666253,
2423,0,24348.8560700,2,130,2,24356.6048496,24358.3587093,9.5026393,
2424,0,24354.6843977,3,131,2,24359.1698897,24360.0562793,5.3718816,
2425,0,24357.4241625,3,131,2,24357.8363416,24361.2969800,3.8728175,
2426,0,24360.6940972,2,132,2,24363.6462383,24365.5877988,4.8937017,
2427,0,24374.4996331,1,133,2,24376.7443391,24376.7649310,2.2652978,
2428,0,24400.4229779,1,136,2,24406.3871080,24409.6308316,9.2078537,
2429,0,24414.3913055,1,137,2,24416.0433600,24421.9340394,7.5427339,
2430,0,24429.5770051,1,138,2,24438.3166066,24442.0585895,12.4815844,
2431,0,24431.7053586,2,139,2,24438.0496305,24439.9080588,8.2027002,
2432,0,24466.1931216,1,142,2,24477.8704854,24485.8947613,19.7016397,
2433,0,24489.4826164,1,0,3,24492.0073889,24499.2040587,9.7214422,
2434,0,24494.7428601,2,1,3,24499.5143237,24501.2378962,6.4950360,
2435,0,24500.0218699,2,2,3,24502.5101447,24502.5862907,2.5644208,
2436,0,24514.1901324,1,3,3,24565.3462057,24566.6718518,52.4817194,
2437,0,24525.4874586,2,4,3,24538.4625103,24542.4836010,16.9961424,
2438,0,24539.8055483,3,5,3,24544.6327167,24551.0993860,11.2938377,
2439,0,24542.7785052,3,6,3,24543.2920511,24548.5843628,5.8058577,
2440,0,24543.9646437,4,6,3,24557.5140873,24560.0542941,16.0896504,
2441,0,24563.1995190,2,8,3,24567.8178697,24570.7118835,7.5123645,
2442,0,24565.0000535,3,8,3,24567.0161233,24579.5557850,14.5557315,
2443,0,24585.2045331,1,10,3,24594.7076339,24600.3078571,15.1033239,
2444,0,24606.6216458,1,12,3,24613.6416941,24614.7466666,8.1250208,
2445,0,24628.9167055,1,14,3,24631.4989680,24636.0335996,7.1168941,
2446,0,24630.8932970,2,15,3,24644.1905110,24644.8941466,14.0008496,
2447,0,24664.5678123,1,18,3,24684.7371639,24686.5461392,21.9783269,
2448,0,24667.0026900,2,18,3,24676.5289941,24684.3039876,17.3012976,
2449,0,24673.5700068,3,19,3,24674.1517294,24682.0552362,8.4852293,
2450,0,24676.3634207,4,19,3,24680.7405281,24692.2480456,15.8846250,
2451,0,24689.6898813,2,20,3,24693.1884222,24698.0841282,8.3942470,
2452,0,24715.2429019,1,23,3,24716.7060969,24721.6260705,6.3831686,
2453,0,24729.4431062,1,24,3,24734.3573007,24738.4469743,9.0038681,
2454,0,24744.3345064,1,26,3,24744.3768912,24747.9047810,3.5702746,
2455,0,24746.7910072,2,26,3,24749.4665356,24753.8326281,7.0416209,
2456,0,24746.9966239,3,26,3,24757.2624866,24761.8978006,14.9011767,
2457,0,24748.5240028,3,26,3,24750.1123381,24763.6156670,15.0916643,
2458,0,24748.6802554,4,26,3,24752.1622592,24754.7217311,6.0414757,
2459,0,24756.2288418,3,27,3,24762.4685870,24768.4308636,12.2020218,
2460,0,24763.6454589,2,28,3,24763.9420966,24765.4519196,1.8064608,
2461,0,24787.6000590,1,30,3,24787.6623569,24791.2768780,3.6768189,
2462,0,24789.2760826,2,30,3,24820.6323577,24821.2934141,32.0173316,
2463,0,24791.8028975,2,31,3,24801.1085439,24803.4090591,11.6061616,
2464,0,24811.7490152,2,33,3,24813.2141843,24822.8363142,11.0872989,
2465,0,24813.0609807,3,33,3,24817.4546289,24819.0999635,6.0389828,
2466,0,24813.9248279,4,33,3,24820.3903502,24822.4587257,8.5338978,
2467,0,24817.0986062,5,33,3,24817.2819683,24823.3625423,6.2639361,
2468,0,24817.8537087,6,33,3,24821.7434235,24828.4638028,10.6100942,
2469,0,24817.9956242,7,33,3,24820.1725140,24821.2178583,3.2222341,
2470,0,24828.3323155,2,34,3,24839.5071079,24858.4706029,30.1382874,
2471,0,24835.5064049,2,35,3,24842.0619943,24842.6725429,7.1661380,
2472,0,24836.2308936,3,35,3,24847.8687634,24850.1780060,13.9471124,
2473,0,24837.4413131,4,35,3,24845.5009588,24848.6774857,11.2361726,
2474,0,24841.1183925,5,36,3,24842.4974400,24847.8066584,6.6882659,
2475,0,24852.5605958,2,37,3,24857.8347638,24864.4735925,11.9129967,
2476,0,24868.7701121,1,38,3,24874.8319718,24881.7711813,13.0010691,
2477,0,24878.0838856,2,39,3,24879.8767204,24884.9585494,6.8746638,
2478,0,24905.1143298,1,42,3,24905.1897097,24905.7498141,0.6354843,
2479,0,24907.4254245,1,42,3,24912.2882305,24916.6893662,9.2639417,
2480,0,24920.0681736,1,44,3,24923.2250758,24926.9550981,6.8869245,
2481,0,24938.1474243,1,45,3,24951.9001802,24955.7579171,17.6104929,
2482,0,24941.1287448,2,46,3,24946.5446796,24955.0352869,13.9065421,
2483,0,24961.9577138,1,48,3,24962.7680363,24962.8097327,0.8520189,
2484,0,24963.9814639,1,48,3,24964.5041277,24967.0101990,3.0287351,
2485,0,24966.7651572,2,48,3,24969.6739599,24973.6685698,6.9034127,
2486,0,24978.1045177,1,49,3,24983.7180019,24984.9505882,6.8460705,
2487,0,24986.3629862,1,50,3,24990.7513875,24996.3631437,10.0001575,
2488,0,24995.6931560,2,51,3,25021.1156449,25023.9664076,28.2732516,
2489,0,25011.4358543,2,53,3,25022.6111387,25027.1001303,15.6642761,
2490,0,25016.2563548,3,53,3,25022.3350224,25042.7777186,26.5213638,
2491,0,25020.7531606,4,54,3,25024.8710658,25031.2968572,10.5436967,
2492,0,25027.6790392,3,54,3,25040.7208553,25041.0843575,13.4053182,
2493,0,25027.7351329,4,54,3,25039.6757280,25046.1699256,18.4347927,
2494,0,25028.6597902,5,54,3,25034.2136442,25040.0387778,11.3789876,
2495,0,25031.8906793,5,55,3,25040.9334675,25046.1370146,14.2463353,
2496,0,25032.1466060,6,55,3,25032.9514247,25034.1332308,1.9866248,
2497,0,25041.6964989,4,56,3,25044.4547135,25045.9525613,4.2560624,
2498,0,25044.6962869,4,56,3,25064.2146945,25064.4377444,19.7414574,
2499,0,25044.8859725,5,56,3,25047.3627722,25051.5310125,6.6450400,
2500,0,25055.0807203,2,57,3,25060.1835367,25065.9642509,10.8835306,
2501,0,25115.8161033,1,63,3,25127.3452726,25140.6229963,24.8068930,
2502,0,25117.4821128,2,63,3,25117.9988754,25119.7566125,2.2744997,
2503,0,25122.2964151,2,64,3,25132.1993380,25138.6914795,16.3950644,
2504,0,25124.8382111,3,64,3,25126.4388546,25128.8914628,4.0532516,
2505,0,25126.0464023,4,64,3,25137.1427230,25144.3440211,18.2976188,
2506,0,25154.3761984,1,67,3,25163.3571543,25163.3838897,9.0076913,
2507,0,25157.5752487,2,67,3,25159.2068828,25160.2041863,2.6289376,
2508,0,25158.7121079,3,67,3,25163.4567950,25163.7384679,5.0263599,
2509,0,25161.4014060,3,68,3,25162.5434401,25165.8734887,4.4720827,
2510,0,25161.5600917,4,68,3,25175.8034809,25180.7106141,19.1505224,
2511,0,25167.1697238,2,68,3,25173.7336567,25192.4753593,25.3056355,
2512,0,25179.0360694,3,69,3,25181.5021610,25183.4701614,4.4340920,
2513,0,25194.9189519,1,71,3,25195.4504087,25195.7492329,0.8302810,
2514,0,25204.1888367,1,72,3,25209.8797602,25215.7168682,11.5280315,
2515,0,25204.3426553,2,72,3,25205.3358371,25206.9738766,2.6312213,
2516,0,25206.4946139,3,72,3,25206.7028085,25214.9041063,8.4094923,
2517,0,25213.4553088,3,73,3,25218.9648843,25221.8909593,8.4356504,
2518,0,25215.1729513,3,73,3,25218.5976508,25231.0536124,15.8806611,
2519,0,25216.4236012,3,73,3,25220.7574764,25222.5382125,6.1146113,
2520,0,25242.8381953,1,76,3,25242.9735164,25255.9493511,13.1111558,
2521,0,25254.2815865,2,77,3,25255.6774713,25257.6332055,3.3516189,
2522,0,25256.2239119,2,77,3,25258.9541943,25271.4637648,15.2398529,
2523,0,25257.8145919,2,77,3,25262.8176026,25265.1497411,7.3351491,
2524,0,25273.8301350,1,79,3,25276.7647248,25277.0200435,3.1899085,
2525,0,25286.8792455,1,80,3,25288.0433736,25293.4896717,6.6104262,
2526,0,25292.9444857,2,81,3,25311.5951830,25312.7416703,19.7971846,
2527,0,25295.4118542,2,81,3,25300.3226700,25306.9742336,11.5623794,
2528,0,25298.8114992,3,81,3,25300.7462618,25310.0259711,11.2144719,
2529,0,25306.2432395,4,82,3,25306.8035581,25312.9387868,6.6955473,
2530,0,25307.3221704,4,82,3,25313.4878302,25322.9306493,15.6084788,
2531,0,25311.0880177,4,83,3,25315.8179510,25319.9521532,8.8641356,
2532,0,25313.1959599,3,83,3,25313.5753461,25319.5329967,6.3370368,
2533,0,25318.3520180,4,83,3,25320.5980358,25325.1325809,6.7805629,
2534,0,25318.4890719,5,83,3,25319.8545501,25328.1443246,9.6552527,
2535,0,25322.2913016,4,84,3,25328.7028718,25339.9002994,17.6089979,
2536,0,25329.2548634,2,84,3,25344.7431117,25345.7070108,16.4521474,
2537,0,25340.1169056,2,86,3,25344.5760437,25344.9564520,4.8395464,
2538,0,25350.6236690,1,87,3,25354.2591670,25355.8248231,5.2011541,
2539,0,25359.7981479,1,87,3,25359.9772146,25363.2866592,3.4885113,
2540,0,25364.6078025,1,88,3,25366.9930974,25385.9948010,21.3869985,
2541,0,25365.5356309,2,88,3,25377.8393234,25378.1845930,12.6489621,
